date,weekday,league,home_away,half,overtime
2010-12-12,周六044,西甲,赫塔费VS比利亚雷,0:0,1:0
2010-12-07,周一007,西甲,拉科VS埃库莱斯,0:0,1:0
2010-12-06,周日042,西甲,皇家社会VS毕尔巴鄂,1:0,2:0
2010-12-06,周日031,西甲,比利亚雷VS塞维利亚,1:0,1:0
2010-12-06,周日024,西甲,马拉加VS桑坦德,2:1,4:1
2010-12-06,周日023,西甲,赫塔费VS马洛卡,2:0,3:0
2010-12-06,周日022,西甲,西班牙人VS希洪竞技,0:0,1:0
2010-12-06,周日021,西甲,阿梅里亚VS萨拉戈萨,0:0,1:1
2010-12-05,周六078,西甲,皇马(-1)VS巴伦西亚,0:0,2:0
2010-12-05,周六073,西甲,奥萨苏纳(+1)VS巴萨,0:1,0:3
2010-12-05,周六059,西甲,莱万特VS马竞,1:0,2:0
2010-11-30,周一006,西甲,巴萨VS皇马,2:0,5:0
2010-11-29,周日055,西甲,巴伦西亚VS阿梅里亚,1:0,2:1
2010-11-29,周日042,西甲,毕尔巴鄂VS奥萨苏纳,0:0,1:0
2010-11-29,周日036,西甲,桑坦德VS拉科,0:0,1:0
2010-11-29,周日035,西甲,马洛卡VS马拉加,0:0,2:0
2010-11-29,周日034,西甲,埃库莱斯VS莱万特,1:1,3:1
2010-11-29,周日033,西甲,希洪竞技VS皇家社会,1:2,1:3
2010-11-28,周六072,西甲,马竞VS西班牙人,1:1,2:3
2010-11-28,周六067,西甲,塞维利亚VS赫塔费,1:0,1:3
2010-11-28,周六053,西甲,萨拉戈萨VS比利亚雷,0:2,0:3
2010-11-23,周一004,西甲,赫塔费VS萨拉戈萨,0:1,1:1
2010-11-22,周日045,西甲,皇家社会VS马竞,1:0,2:4
2010-11-22,周日038,西甲,塞维利亚VS马洛卡,0:1,1:2
2010-11-22,周日032,西甲,奥萨苏纳VS希洪竞技,0:0,1:0
2010-11-22,周日031,西甲,莱万特VS桑坦德,3:0,3:1
2010-11-22,周日030,西甲,西班牙人VS埃库莱斯,1:0,3:0
2010-11-22,周日029,西甲,拉科VS马拉加,2:0,3:0
2010-11-21,周六088,西甲,皇马(-1)VS毕尔巴鄂,2:1,5:1
2010-11-21,周六083,西甲,阿梅里亚(+1)VS巴萨,0:5,0:8
2010-11-21,周六066,西甲,比利亚雷VS巴伦西亚,0:1,1:1
2010-11-15,周日063,西甲,巴伦西亚VS赫塔费,1:0,2:0
2010-11-15,周日055,西甲,希洪竞技(+1)VS皇马,0:0,0:1
2010-11-15,周日046,西甲,萨拉戈萨VS塞维利亚,0:1,1:2
2010-11-15,周日045,西甲,桑坦德VS西班牙人,0:0,0:0
2010-11-15,周日044,西甲,马洛卡VS拉科,0:0,0:0
2010-11-15,周日043,西甲,马拉加VS莱万特,0:0,1:0
2010-11-15,周日042,西甲,埃库莱斯VS皇家社会,0:1,2:1
2010-11-14,周六065,西甲,巴萨(-1)VS比利亚雷,1:1,3:1
2010-11-14,周六060,西甲,马竞VS奥萨苏纳,2:0,3:0
2010-11-14,周六045,西甲,毕尔巴鄂VS阿梅里亚,1:0,1:0
2010-11-09,周一004,西甲,塞维利亚VS巴伦西亚,0:0,2:0
2010-11-08,周日076,西甲,皇马(-1)VS马竞,2:0,2:0
2010-11-08,周日068,西甲,赫塔费(+1)VS巴萨,0:2,1:3
2010-11-08,周日050,西甲,萨拉戈萨VS马洛卡,0:1,3:2
2010-11-08,周日049,西甲,比利亚雷VS毕尔巴鄂,2:1,4:1
2010-11-08,周日048,西甲,奥萨苏纳VS埃库莱斯,1:0,3:0
2010-11-08,周日047,西甲,莱万特VS拉科,0:1,1:2
2010-11-08,周日046,西甲,阿梅里亚VS希洪竞技,1:0,1:1
2010-11-07,周六070,西甲,西班牙人VS马拉加,1:0,1:0
2010-11-07,周六063,西甲,皇家社会VS桑坦德,1:0,1:0
2010-11-02,周一008,西甲,马洛卡VS莱万特,0:1,2:1
2010-11-01,周日055,西甲,毕尔巴鄂VS赫塔费,2:0,3:0
2010-11-01,周日053,西甲,马竞VS阿梅里亚,1:1,1:1
2010-11-01,周日037,西甲,桑坦德VS奥萨苏纳,2:0,4:1
2010-11-01,周日036,西甲,马拉加VS皇家社会,0:1,1:2
2010-11-01,周日035,西甲,希洪竞技VS比利亚雷,0:0,1:1
2010-11-01,周日034,西甲,拉科VS西班牙人,1:0,3:0
2010-10-31,周六077,西甲,巴萨(-1)VS塞维利亚,2:0,5:0
2010-10-31,周六070,西甲,埃库莱斯VS皇马,1:0,1:3
2010-10-31,周六054,西甲,巴伦西亚VS萨拉戈萨,1:1,1:1
2010-10-26,周一011,西甲,皇家社会VS拉科,1:0,3:0
2010-10-25,周日059,西甲,比利亚雷VS马竞,1:0,2:0
2010-10-25,周日050,西甲,塞维利亚VS毕尔巴鄂,2:0,4:3
2010-10-24,周日039,西甲,奥萨苏纳VS马拉加,2:0,3:0
2010-10-24,周日038,西甲,赫塔费VS希洪竞技,1:0,3:0
2010-10-24,周日037,西甲,西班牙人VS莱万特,1:0,2:1
2010-10-24,周日036,西甲,阿梅里亚VS埃库莱斯,0:1,1:1
2010-10-24,周六071,西甲,巴伦西亚VS马洛卡,1:2,1:2
2010-10-24,周六065,西甲,皇马(-2)VS桑坦德,3:0,6:1
2010-10-24,周六052,西甲,萨拉戈萨(+1)VS巴萨,0:1,0:2
2010-10-19,周一008,西甲,埃库莱斯VS比利亚雷,2:1,2:2
2010-10-18,周日059,西甲,希洪竞技VS塞维利亚,1:0,2:0
2010-10-18,周日050,西甲,毕尔巴鄂VS萨拉戈萨,2:0,2:1
2010-10-17,周日040,西甲,桑坦德VS阿梅里亚,1:0,1:0
2010-10-17,周日039,西甲,马洛卡VS西班牙人,0:1,0:1
2010-10-17,周日038,西甲,莱万特VS皇家社会,0:0,2:1
2010-10-17,周日037,西甲,拉科VS奥萨苏纳,0:0,0:0
2010-10-17,周六078,西甲,马拉加VS皇马,0:2,1:4
2010-10-17,周六073,西甲,巴萨(-1)VS巴伦西亚,0:1,2:1
2010-10-17,周六058,西甲,马竞VS赫塔费,1:0,2:0
2010-10-04,周日061,西甲,皇马(-1)VS拉科,3:0,6:1
2010-10-04,周日057,西甲,巴萨(-1)VS马洛卡,1:1,1:1
2010-10-03,周日041,西甲,比利亚雷VS桑坦德,2:0,2:0
2010-10-03,周日040,西甲,塞维利亚VS马竞,2:0,3:1
2010-10-03,周日039,西甲,奥萨苏纳VS莱万特,0:0,1:1
2010-10-03,周日038,西甲,赫塔费VS埃库莱斯,2:0,3:0
2010-10-03,周日037,西甲,阿梅里亚VS马拉加,0:0,1:1
2010-10-03,周六081,西甲,巴伦西亚VS毕尔巴鄂,1:0,2:1
2010-10-03,周六069,西甲,皇家社会VS西班牙人,0:0,1:0
2010-10-03,周六059,西甲,萨拉戈萨VS希洪竞技,0:1,2:2
2010-09-28,周一008,西甲,马拉加VS比利亚雷,2:3,2:3
2010-09-27,周日055,西甲,马竞VS萨拉戈萨,1:0,1:0
2010-09-27,周日051,西甲,埃库莱斯VS塞维利亚,2:0,2:0
2010-09-26,周日039,西甲,桑坦德VS赫塔费,0:1,0:1
2010-09-26,周日038,西甲,马洛卡VS皇家社会,1:0,2:0
2010-09-26,周日037,西甲,西班牙人VS奥萨苏纳,1:0,1:0
2010-09-26,周日036,西甲,拉科VS阿梅里亚,0:2,0:2
2010-09-26,周六081,西甲,毕尔巴鄂VS巴萨,0:0,1:3
2010-09-26,周六075,西甲,莱万特(+1)VS皇马,0:0,0:0
2010-09-26,周六057,西甲,希洪竞技VS巴伦西亚,0:2,0:2
2010-09-24,周四015,西甲,塞维利亚VS桑坦德,1:0,1:1
2010-09-24,周四011,西甲,比利亚雷VS拉科,1:0,1:0
2010-09-24,周四010,西甲,赫塔费VS马拉加,0:0,0:2
2010-09-23,周三057,西甲,巴伦西亚VS马竞,0:1,1:1
2010-09-23,周三021,西甲,萨拉戈萨VS埃库莱斯,0:0,0:0
2010-09-23,周三020,西甲,巴萨(-2)VS希洪竞技,0:0,1:0
2010-09-23,周三019,西甲,阿梅里亚VS莱万特,0:1,0:1
2010-09-22,周二034,西甲,皇马(-2)VS西班牙人,1:0,3:0
2010-09-22,周二006,西甲,奥萨苏纳VS皇家社会,2:1,3:1
2010-09-22,周二005,西甲,毕尔巴鄂VS马洛卡,1:0,3:0
2010-09-21,周一006,西甲,拉科VS赫塔费,0:1,2:2
2010-09-20,周日059,西甲,马拉加VS塞维利亚,1:2,1:2
2010-09-20,周日055,西甲,马竞VS巴萨,1:2,1:2
2010-09-19,周日040,西甲,桑坦德VS萨拉戈萨,0:0,2:0
2010-09-19,周日039,西甲,莱万特VS比利亚雷,0:2,1:2
2010-09-19,周日038,西甲,埃库莱斯VS巴伦西亚,1:2,1:2
2010-09-19,周六080,西甲,皇家社会VS皇马,0:0,1:2
2010-09-19,周六075,西甲,希洪竞技VS毕尔巴鄂,2:1,2:2
2010-09-19,周六061,西甲,马洛卡VS奥萨苏纳,1:0,2:0
2010-09-19,周六060,西甲,西班牙人VS阿梅里亚,0:0,1:0
2010-09-14,周一008,西甲,阿梅里亚VS皇家社会,1:2,2:2
2010-09-13,周日049,西甲,塞维利亚VS拉科,0:0,0:0
2010-09-13,周日044,西甲,比利亚雷VS西班牙人,2:0,4:0
2010-09-12,周日033,西甲,萨拉戈萨VS马拉加,1:5,3:5
2010-09-12,周日032,西甲,希洪竞技VS马洛卡,0:0,2:0
2010-09-12,周日031,西甲,赫塔费VS莱万特,2:1,4:1
2010-09-12,周六089,西甲,毕尔巴鄂VS马竞,0:1,1:2
2010-09-12,周六081,西甲,皇马(-1)VS奥萨苏纳,0:0,1:0
2010-09-12,周六066,西甲,巴伦西亚VS桑坦德,1:0,1:0
2010-09-12,周六065,西甲,巴萨(-2)VS埃库莱斯,0:1,0:2
2010-08-31,周一008,西甲,马竞VS希洪竞技,2:0,4:0
2010-08-30,周日064,西甲,马洛卡VS皇马,0:0,0:0
2010-08-30,周日053,西甲,桑坦德(+1)VS巴萨,0:2,0:3
2010-08-29,周日036,西甲,皇家社会VS比利亚雷,0:0,1:0
2010-08-29,周日035,西甲,奥萨苏纳VS阿梅里亚,0:0,0:0
2010-08-29,周日034,西甲,西班牙人VS赫塔费,1:0,3:1
2010-08-29,周日033,西甲,拉科VS萨拉戈萨,0:0,0:0
2010-08-29,周六076,西甲,莱万特VS塞维利亚,1:2,1:4
